customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_probability,churn_pred
C104621,Male,0,No,No,18,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,78.26,1468.92,No,0.5566846178705354,Yes
C104622,Male,0,Yes,Yes,41,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61.23,2488.06,Yes,0.5361132394549244,Yes
C104623,Male,0,No,No,36,Yes,No,DSL,Yes,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,42.12,1565.99,No,0.24466344955601563,No
C104624,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.07,928.1,Yes,0.48691955901246475,No
C104625,Male,0,No,Yes,59,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,47.93,2802.06,No,0.31075624191964146,No
C104626,Female,0,No,No,60,Yes,Yes,No,No internet service,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),37.63,2253.16,No,0.09399836644847075,No
C104627,Male,1,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,57.96,1065.27,Yes,0.5942758292911264,Yes
C104628,Male,0,Yes,No,9,Yes,No,No,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Electronic check,21.6,120.94,Yes,0.42415349199229,No
C104629,Female,1,No,No,6,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,75.94,444.77,Yes,0.3941802590683063,No
C104630,Female,1,No,No,25,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.81,1523.98,Yes,0.4535405871600894,No
C104631,Female,0,Yes,No,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,50.13,767.24,No,0.31289636854179115,No
C104632,Female,0,No,No,22,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Two year,No,Mailed check,68.13,1482.53,Yes,0.13822260043937512,No
C104633,Female,1,Yes,No,52,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.41,2594.48,Yes,0.5257906755087135,Yes
C104634,Female,1,No,No,14,Yes,Yes,DSL,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,36.4,521.38,Yes,0.663789974810927,Yes
C104635,Female,1,No,Yes,7,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),77.14,594.18,Yes,0.5680855119596834,Yes
C104636,Male,1,Yes,No,0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),65.17,0.0,No,0.4078196829420167,No
C104637,Female,1,Yes,No,43,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),76.98,3323.48,No,0.5314833049384509,Yes
C104638,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,61.42,501.1,Yes,0.6870680522864341,Yes
C104639,Male,1,No,Yes,70,Yes,No phone service,No,No,No,No,No,Yes,No,One year,Yes,Electronic check,38.77,2729.14,Yes,0.3912170218650494,No
C104640,Male,1,No,Yes,47,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,53.37,2498.04,Yes,0.3593147718807573,No
C104641,Male,1,No,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,75.23,4846.26,Yes,0.7499250391749293,Yes
C104642,Female,0,Yes,Yes,42,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,41.61,1770.07,No,0.18864015759903532,No
C104643,Male,1,Yes,No,19,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),77.85,1506.02,Yes,0.6317027911173663,Yes
C104644,Female,0,No,No,31,No,Yes,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,46.14,1449.05,Yes,0.33896160587622026,No
C104645,Male,1,No,No,0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,70.93,0.0,Yes,0.45119702420782326,No
C104646,Female,0,No,No,9,No,No,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,15.0,175.05,Yes,0.42744239825804625,No
C104647,Male,1,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),76.08,123.02,Yes,0.6373369803534787,Yes
C104648,Female,0,Yes,No,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),51.16,1913.77,No,0.28109726885680125,No
C104649,Female,1,No,No,57,No,No,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.16,3076.71,Yes,0.4996614230078807,No
C104650,Female,1,No,Yes,40,Yes,No,DSL,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),49.59,1984.23,Yes,0.4328399308431838,No
C104651,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),59.82,3540.27,No,0.2409893868692228,No
C104652,Female,0,No,Yes,63,Yes,Yes,DSL,No internet service,No,No,No,Yes,No internet service,One year,No,Electronic check,46.17,2890.13,Yes,0.26659742120085833,No
C104653,Male,0,No,No,9,Yes,No,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,39.06,368.1,Yes,0.4782165253444228,No
C104654,Male,1,No,No,31,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,65.08,1964.56,Yes,0.7387507758746195,Yes
C104655,Male,0,Yes,Yes,46,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.34,2243.79,Yes,0.5693078030442275,Yes
C104656,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,No,Electronic check,68.12,2310.77,Yes,0.6880264702150282,Yes
C104657,Female,1,Yes,Yes,14,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,35.57,538.21,No,0.33067835832619313,No
C104658,Male,1,Yes,No,43,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),57.69,2486.22,Yes,0.5507321151343043,Yes
C104659,Female,1,No,No,23,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,74.23,1704.78,Yes,0.7188085644997755,Yes
C104660,Female,1,Yes,Yes,25,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.17,1511.55,Yes,0.5389022730640717,Yes
C104661,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),58.4,2305.21,No,0.46436097534218973,No
C104662,Female,0,Yes,No,41,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),39.42,1628.26,Yes,0.3363347041229441,No
C104663,Female,0,No,Yes,70,Yes,Yes,No,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,27.79,1994.16,No,0.5195540056257945,Yes
C104664,Female,1,Yes,No,28,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,44.49,1203.06,No,0.5805957090452272,Yes
C104665,Female,0,No,No,4,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,38.87,167.82,No,0.34024992832497286,No
C104666,Female,0,Yes,Yes,21,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,52.79,1085.45,Yes,0.3085894622590828,No
C104667,Female,1,Yes,No,52,Yes,No,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),45.67,2375.7,No,0.3776745879104054,No
C104668,Female,1,Yes,No,1,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,42.97,42.3,No,0.22902112114667772,No
C104669,Female,1,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,71.89,4590.68,No,0.5150800514311024,Yes
C104670,Male,1,Yes,No,8,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),59.57,493.11,Yes,0.2837429473403686,No
C104671,Female,1,No,No,33,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.12,654.08,No,0.10183818444415423,No
C104672,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),60.1,2346.27,No,0.3542106480996633,No
C104673,Male,1,No,No,66,No,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),43.36,2870.32,Yes,0.4798161182420891,No
C104674,Female,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),61.92,446.7,Yes,0.5777943860510412,Yes
C104675,Female,1,No,Yes,27,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,42.52,1224.85,No,0.24564372897786385,No
C104676,Female,1,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.82,2007.36,Yes,0.6701395896877373,Yes
C104677,Male,1,No,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,One year,Yes,Mailed check,44.25,93.09,No,0.20292415696105565,No
C104678,Female,1,No,No,52,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No,Two year,Yes,Electronic check,37.77,1903.25,Yes,0.29093025271932127,No
C104679,Female,1,Yes,No,30,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,48.67,1463.38,No,0.6213488052573299,Yes
C104680,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Mailed check,56.2,3934.62,No,0.5100432189949021,Yes
C104681,Male,1,Yes,No,35,Yes,No,DSL,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,45.85,1595.5,No,0.5917480742018407,Yes
C104682,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,66.39,4401.62,No,0.46196892342574947,No
C104683,Male,0,Yes,No,44,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,45.86,2000.77,Yes,0.20232298756959227,No
C104684,Female,1,No,No,1,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,72.98,61.93,Yes,0.8235076944253693,Yes
C104685,Female,1,Yes,No,3,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),67.2,238.98,No,0.5302653818766485,Yes
C104686,Male,1,No,No,42,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,54.49,2301.68,Yes,0.5781705038262017,Yes
C104687,Male,1,Yes,Yes,3,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,48.84,158.54,Yes,0.504749280760802,Yes
C104688,Male,1,No,No,40,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.33,1962.43,No,0.6159160661851283,Yes
C104689,Female,1,No,Yes,9,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),51.78,506.43,Yes,0.418901309695514,No
C104690,Male,1,Yes,No,32,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Electronic check,71.78,2265.99,No,0.6268572535908422,Yes
C104691,Female,1,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,69.75,668.5,Yes,0.7077411566256167,Yes
C104692,Male,1,No,Yes,4,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),63.99,281.24,No,0.6310798855954689,Yes
C104693,Female,1,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,67.15,950.06,Yes,0.7752345114237682,Yes
C104694,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,No internet service,No,No internet service,No,One year,No,Electronic check,40.09,2877.99,Yes,0.2828595464419031,No
C104695,Female,1,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),66.58,3003.05,No,0.4249663799771212,No
C104696,Male,0,Yes,No,25,Yes,No,DSL,Yes,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),45.06,1156.29,No,0.2757136768297694,No
C104697,Female,0,No,Yes,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),60.79,1535.6,Yes,0.3435123692287715,No
C104698,Female,0,No,No,58,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),45.13,2587.89,No,0.27652571052237457,No
C104699,Female,0,No,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),71.71,4519.85,No,0.33102725796321325,No
C104700,Female,1,Yes,Yes,31,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.43,1671.5,No,0.35081007133776976,No
C104701,Female,0,No,No,63,Yes,No,DSL,No internet service,Yes,No,No,Yes,No,One year,No,Mailed check,47.59,3042.9,No,0.139785993670063,No
C104702,Male,1,No,No,21,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,46.65,988.77,No,0.37826427560319836,No
C104703,Female,0,Yes,No,65,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.97,4016.48,No,0.707557364877546,Yes
C104704,Female,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,64.92,1799.57,Yes,0.7103871662848725,Yes
C104705,Male,0,No,Yes,62,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),49.66,3089.09,Yes,0.21701057345696753,No
C104706,Female,1,No,Yes,39,Yes,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,48.36,1829.03,Yes,0.23330372143036746,No
C104707,Male,1,Yes,No,72,Yes,No,No,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,41.61,2971.73,Yes,0.23853942047756888,No
C104708,Female,1,No,No,54,No,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,One year,No,Electronic check,53.48,2907.15,Yes,0.5361804922591045,Yes
C104709,Male,1,Yes,No,40,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),42.88,1689.77,No,0.2952304349812472,No
C104710,Female,0,No,Yes,0,Yes,No phone service,DSL,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),51.15,0.0,No,0.2693078375341301,No
C104711,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,76.07,2148.5,No,0.34161256163470155,No
C104712,Female,1,No,No,17,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,55.57,1010.53,Yes,0.25960958429190967,No
C104713,Male,1,No,No,31,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.58,1724.08,No,0.7743413522159681,Yes
C104714,Male,1,No,No,9,No,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,28.93,200.87,No,0.19572906432983425,No
C104715,Female,1,No,Yes,7,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),57.13,363.88,Yes,0.5879754310740117,Yes
C104716,Female,1,No,Yes,17,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),37.4,662.18,No,0.416242654998043,No
C104717,Male,1,No,No,11,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,51.85,530.19,No,0.26619997227880343,No
C104718,Male,1,No,Yes,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),70.91,112.5,Yes,0.46786869443927104,No
C104719,Male,0,No,Yes,70,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,60.74,4280.62,Yes,0.5140710205773564,Yes
C104720,Female,0,No,No,2,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,55.06,119.87,Yes,0.5710201527514602,Yes
C104721,Female,1,No,Yes,51,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,66.61,3407.32,No,0.34995418731044214,No
C104722,Female,1,Yes,No,50,No,No,DSL,Yes,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,36.32,1789.74,No,0.3106499652967837,No
C104723,Male,0,Yes,Yes,64,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,46.23,2948.73,No,0.26910765265493436,No
C104724,Female,0,No,No,1,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.79,68.34,No,0.6202330888819316,Yes
C104725,Male,0,No,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.48,4825.43,No,0.3913626890785227,No
C104726,Female,0,No,No,33,Yes,Yes,DSL,Yes,No,No internet service,No,No,Yes,One year,Yes,Electronic check,47.07,1535.83,No,0.35903600365689137,No
C104727,Female,0,No,No,60,No,No,No,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),25.81,1541.9,No,0.2980481254918477,No
C104728,Female,1,No,No,63,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.96,3040.97,No,0.42396477454849246,No
C104729,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,66.29,1737.68,Yes,0.15131561456932607,No
C104730,Male,1,Yes,Yes,2,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,One year,No,Electronic check,48.48,83.82,Yes,0.3278644080896863,No
C104731,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,63.37,205.63,Yes,0.6887556687857144,Yes
C104732,Female,1,No,No,50,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),65.26,3236.1,No,0.4265239778301888,No
C104733,Male,0,No,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,70.29,2141.92,Yes,0.7202105323640513,Yes
C104734,Female,1,No,No,11,No,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,56.15,692.46,No,0.6167942506379089,Yes
C104735,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),71.75,5143.6,Yes,0.5435555372566421,Yes
C104736,Female,1,Yes,No,68,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),39.84,2677.89,No,0.18616210425535248,No
C104737,Female,1,Yes,No,8,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.64,333.01,No,0.5441749813115515,Yes
C104738,Female,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,47.61,3391.88,No,0.4148097924835586,No
C104739,Female,1,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.92,2290.52,Yes,0.5676121107149961,Yes
C104740,Female,0,No,No,71,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Credit card (automatic),56.21,3997.86,No,0.3299014863330278,No
C104741,Male,1,Yes,Yes,12,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,50.59,562.58,No,0.5596321447838667,Yes
C104742,Male,1,No,No,35,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,One year,No,Electronic check,58.45,2015.8,No,0.565536906435302,Yes
C104743,Female,1,No,No,59,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,59.54,3537.0,Yes,0.7128126620531126,Yes
C104744,Male,1,No,Yes,11,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,46.66,564.01,No,0.3366653112833491,No
C104745,Male,1,Yes,No,61,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),44.21,2692.41,Yes,0.2833849033223065,No
C104746,Female,0,Yes,No,51,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,75.23,3843.83,Yes,0.6422527109733243,Yes
C104747,Female,0,Yes,Yes,8,No,No,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),53.76,497.53,No,0.25239073187639294,No
C104748,Male,1,No,No,36,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,51.86,1858.93,No,0.6783159294456353,Yes
C104749,Male,1,Yes,No,46,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No,Two year,No,Electronic check,63.56,2906.86,Yes,0.36881641704444396,No
C104750,Male,1,No,Yes,53,Yes,Yes,No,No,No,No,No,No,Yes,One year,Yes,Electronic check,37.94,1974.93,Yes,0.394144561501028,No
C104751,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,58.29,4226.49,No,0.37016877147584915,No
C104752,Female,0,No,Yes,20,No,No,DSL,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,42.81,842.96,No,0.4214691417628739,No
C104753,Male,0,Yes,No,23,No,Yes,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,69.24,1529.34,No,0.6817051516613571,Yes
C104754,Male,1,No,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,64.85,1821.12,Yes,0.8106748969166253,Yes
C104755,Male,0,Yes,No,36,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.95,2268.85,Yes,0.47773623977966906,No
C104756,Male,1,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),60.35,62.17,Yes,0.5761907126364166,Yes
C104757,Female,0,Yes,Yes,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,78.11,2416.44,Yes,0.643696333079255,Yes
C104758,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.54,1613.99,Yes,0.7314482914674749,Yes
C104759,Female,1,Yes,No,27,No,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,39.8,1080.32,Yes,0.35645074901121976,No
C104760,Female,1,Yes,No,62,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),34.41,2147.83,No,0.30019139931083877,No
C104761,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.35,2324.16,No,0.5008302247937866,Yes
C104762,Male,1,No,No,7,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,47.88,384.37,No,0.2714813301695829,No
C104763,Female,1,No,Yes,14,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.1,828.88,Yes,0.5873607245026634,Yes
C104764,Male,0,No,Yes,48,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),67.15,3217.68,Yes,0.5596309875581701,Yes
C104765,Male,0,No,No,36,Yes,No,No,No internet service,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,36.4,1270.5,No,0.08098324858036209,No
