customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C105402,Female,0,No,No,35,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),33.68,1208.3,Yes
C105403,Female,1,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,56.29,1787.25,No
C105404,Male,1,No,Yes,5,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,46.19,221.51,No
C105405,Female,1,Yes,Yes,23,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),55.81,1311.94,No
C105406,Male,1,No,No,50,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,One year,No,Mailed check,68.75,3373.91,No
C105407,Female,1,Yes,Yes,68,Yes,No,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),40.12,2732.31,No
C105408,Male,1,No,No,5,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.84,256.56,Yes
C105409,Female,1,No,No,22,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),54.8,1263.24,No
C105410,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.21,4021.26,No
C105411,Male,1,No,Yes,64,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,57.41,3725.73,Yes
C105412,Male,0,Yes,Yes,71,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.22,2891.12,No
C105413,Male,1,No,No,33,Yes,Yes,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),26.35,885.85,No
C105414,Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),64.12,296.31,No
C105415,Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,40.16,41.93,Yes
C105416,Male,1,No,No,47,Yes,No,No,No,No,No,No,No,Yes,One year,Yes,Electronic check,25.95,1253.55,Yes
C105417,Male,0,No,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Mailed check,74.17,3187.98,Yes
C105418,Male,0,No,No,35,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,46.26,1634.16,No
C105419,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),67.05,3660.71,Yes
C105420,Female,1,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,42.42,131.73,Yes
C105421,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),73.16,36.84,Yes
C105422,Female,1,No,No,36,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,40.53,1444.65,Yes
C105423,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),57.06,4129.27,No
C105424,Male,1,No,Yes,68,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,81.9,5627.85,No
C105425,Female,1,Yes,No,24,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,No,One year,Yes,Mailed check,40.08,950.26,No
C105426,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),69.73,1494.51,Yes
C105427,Female,0,Yes,No,33,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.96,1690.61,No
C105428,Male,1,Yes,No,14,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),41.57,647.54,No
C105429,Male,1,Yes,No,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,55.64,3040.95,Yes
C105430,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,72.64,4411.3,Yes
C105431,Male,1,No,No,42,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,48.35,2059.11,Yes
C105432,Male,1,Yes,No,36,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,One year,Yes,Electronic check,72.73,2653.43,No
C105433,Female,1,Yes,No,34,Yes,No,DSL,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),46.94,1578.14,No
C105434,Male,1,Yes,Yes,16,Yes,No,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),30.63,509.0,No
C105435,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,Two year,Yes,Electronic check,57.56,4016.38,No
C105436,Female,0,No,No,16,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,54.54,853.92,No
C105437,Male,1,Yes,No,9,No,No phone service,Fiber optic,No internet service,No,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),55.57,401.55,Yes
C105438,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),64.46,895.52,No
C105439,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,69.83,3678.93,Yes
C105440,Male,0,No,Yes,50,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,76.93,3902.69,Yes
C105441,Female,1,No,No,1,Yes,No phone service,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,45.93,48.21,Yes
C105442,Female,1,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,68.08,116.68,Yes
C105443,Female,0,No,No,56,No,No,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,58.13,3209.39,Yes
C105444,Female,0,No,No,16,Yes,No phone service,No,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),36.03,585.0,Yes
C105445,Female,0,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),39.52,2086.68,No
C105446,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,One year,Yes,Electronic check,73.04,2593.16,No
C105447,Female,1,No,No,29,Yes,No,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,34.85,993.04,Yes
C105448,Male,1,No,No,30,No,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,55.99,1656.36,No
C105449,Female,1,No,No,30,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,51.26,1573.69,Yes
C105450,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,72.18,234.18,Yes
C105451,Female,1,Yes,Yes,41,No,Yes,No,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),20.0,799.24,Yes
C105452,Male,0,No,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,71.6,567.48,Yes
C105453,Female,1,No,No,65,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,52.93,3466.95,No
C105454,Female,0,Yes,Yes,46,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,38.95,1731.82,No
C105455,Male,1,No,Yes,11,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,70.48,773.0,Yes
C105456,Female,1,Yes,No,1,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No,Yes,One year,Yes,Credit card (automatic),48.38,35.92,No
C105457,Male,1,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,62.84,1741.82,Yes
C105458,Female,1,No,Yes,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,65.29,740.7,Yes
C105459,Female,1,No,No,33,Yes,Yes,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),32.92,1011.79,Yes
C105460,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.94,243.76,Yes
C105461,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,71.67,1784.37,No
C105462,Female,1,Yes,No,14,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,44.53,621.91,No
C105463,Female,0,Yes,No,17,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,51.68,854.23,No
C105464,Male,0,Yes,Yes,38,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,43.92,1647.61,Yes
C105465,Female,0,Yes,No,35,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,44.34,1569.93,No
C105466,Female,1,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,70.61,3159.07,Yes
C105467,Female,0,No,Yes,24,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,52.32,1333.49,No
C105468,Female,0,Yes,Yes,58,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),38.85,2266.07,Yes
C105469,Male,0,No,No,43,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,73.01,3142.45,No
C105470,Female,1,Yes,No,20,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,41.97,898.9,No
C105471,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.34,1985.61,Yes
C105472,Male,1,No,Yes,13,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.29,568.37,Yes
C105473,Female,1,Yes,Yes,60,Yes,No,No,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),34.83,2117.74,No
C105474,Female,1,No,Yes,8,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,47.39,363.02,Yes
C105475,Male,1,No,Yes,61,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),42.51,2555.74,No
C105476,Male,1,Yes,Yes,49,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,38.88,1904.71,Yes
C105477,Female,0,No,No,39,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,43.6,1724.83,No
C105478,Male,0,No,No,40,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),34.47,1386.83,Yes
C105479,Male,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,67.99,4323.08,Yes
C105480,Male,0,No,Yes,24,No,No,DSL,Yes,Yes,No,No,No,No internet service,One year,Yes,Electronic check,34.64,760.76,No
C105481,Male,1,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,52.26,1940.29,Yes
C105482,Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,50.46,295.76,No
C105483,Male,1,No,Yes,25,No,No phone service,DSL,Yes,No internet service,No,Yes,Yes,No,Two year,Yes,Electronic check,37.63,926.7,No
C105484,Male,1,No,No,42,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),65.91,2759.27,No
C105485,Male,1,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,69.3,2890.15,Yes
C105486,Male,1,Yes,No,50,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No,One year,Yes,Mailed check,72.38,3596.58,Yes
C105487,Male,0,No,No,62,No,Yes,Fiber optic,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,59.86,3695.17,No
C105488,Male,1,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),70.66,3163.31,No
C105489,Male,1,Yes,No,39,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,71.42,2762.31,No
C105490,Male,0,Yes,No,38,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),25.23,920.43,No
C105491,Female,1,Yes,Yes,58,No,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,53.46,3001.85,Yes
C105492,Male,0,Yes,Yes,64,No,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,44.8,2809.46,No
C105493,Female,1,No,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),62.8,1543.9,No
C105494,Female,1,No,No,37,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No,One year,No,Mailed check,72.15,2658.88,No
C105495,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,62.94,3062.34,Yes
C105496,Male,1,Yes,No,22,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,65.54,1390.79,Yes
C105497,Male,1,Yes,No,41,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No,One year,No,Credit card (automatic),43.39,1744.02,Yes
C105498,Male,1,No,Yes,28,Yes,Yes,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,33.11,926.64,Yes
C105499,Male,1,No,Yes,47,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),50.34,2383.26,No
C105500,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,60.7,3068.56,No
C105501,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),52.23,1670.92,No
C105502,Female,0,Yes,No,53,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),42.28,2205.85,No
C105503,Male,0,Yes,No,9,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,43.99,429.24,No
C105504,Male,1,No,No,65,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Electronic check,57.99,3735.18,Yes
C105505,Female,1,No,Yes,1,No,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),46.19,40.99,No
C105506,Female,1,No,No,38,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,54.53,2149.56,Yes
C105507,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),74.97,411.44,Yes
C105508,Male,0,Yes,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,34.58,215.93,Yes
C105509,Male,1,No,Yes,5,Yes,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.54,170.94,No
C105510,Female,1,No,No,26,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,61.58,1640.09,Yes
C105511,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,No,Mailed check,67.61,2055.34,Yes
C105512,Male,0,No,Yes,44,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Electronic check,59.24,2586.82,Yes
C105513,Female,0,No,Yes,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,Yes,One year,Yes,Mailed check,66.59,1831.21,Yes
C105514,Male,0,Yes,Yes,15,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),56.48,902.03,No
C105515,Male,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,60.76,2801.95,Yes
C105516,Male,0,No,Yes,30,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,63.99,1883.02,Yes
C105517,Female,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,46.22,3181.51,Yes
C105518,Male,0,Yes,Yes,10,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,No internet service,One year,Yes,Electronic check,24.5,249.58,No
C105519,Female,1,Yes,No,30,No,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),59.84,1806.56,No
C105520,Male,1,No,Yes,29,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),41.65,1180.73,No
C105521,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,59.14,1325.12,Yes
C105522,Male,0,No,No,44,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,Yes,Bank transfer (automatic),70.85,3136.32,Yes
C105523,Male,1,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,63.35,2878.92,No
C105524,Female,0,Yes,No,48,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,43.1,2016.49,No
C105525,Female,1,No,Yes,38,Yes,No phone service,No,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,32.58,1208.14,No
C105526,Male,1,No,No,39,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),57.54,2243.39,No
C105527,Female,0,Yes,No,3,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,72.82,179.15,No
C105528,Male,1,No,No,39,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),57.95,2227.5,Yes
C105529,Male,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,71.57,4104.62,Yes
C105530,Male,0,No,Yes,4,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No,One year,No,Mailed check,40.4,225.38,No
C105531,Male,1,No,Yes,25,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,68.67,1740.15,No
C105532,Male,1,Yes,No,31,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,35.08,1066.12,No
C105533,Male,0,No,Yes,39,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,46.91,1800.13,No
C105534,Female,1,No,No,28,No,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.85,1535.92,Yes
C105535,Female,1,No,Yes,47,Yes,Yes,DSL,No internet service,Yes,No,No,No,No,One year,Yes,Electronic check,38.24,1760.48,No
C105536,Male,0,Yes,No,31,Yes,No,DSL,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,52.86,1612.49,Yes
C105537,Female,0,No,No,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,71.41,4851.99,No
C105538,Male,1,No,No,0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,54.31,18.55,No
C105539,Female,1,Yes,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,72.4,1719.65,Yes
C105540,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,One year,Yes,Mailed check,64.24,2370.02,Yes
C105541,Female,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.69,2094.74,No
C105542,Female,1,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,73.3,4431.23,No
C105543,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Two year,No,Mailed check,52.65,3375.35,Yes
C105544,Female,1,No,Yes,6,Yes,Yes,DSL,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,42.02,267.42,No
C105545,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,58.35,3974.7,Yes
C105546,Female,1,No,No,12,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),61.18,766.98,No
C105547,Female,1,No,Yes,53,No,No,No,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,16.76,836.08,No
C105548,Female,0,Yes,Yes,2,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,48.96,90.53,Yes
C105549,Male,1,Yes,Yes,60,Yes,No,DSL,No,No,No internet service,No,Yes,No,Two year,Yes,Electronic check,45.99,2794.13,Yes
C105550,Female,1,Yes,No,53,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.25,3810.12,Yes
C105551,Female,1,No,No,2,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,56.61,101.46,No
C105552,Female,1,Yes,No,9,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,44.78,385.17,No
C105553,Male,0,No,Yes,42,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,62.95,2679.59,Yes
C105554,Female,0,No,Yes,68,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),39.08,2633.25,No
C105555,Male,0,No,Yes,22,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,78.66,1715.93,Yes
C105556,Male,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,68.67,2781.51,No
C105557,Female,1,No,No,43,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),44.54,1885.59,No
C105558,Female,0,No,Yes,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),67.19,2925.28,Yes
C105559,Male,1,Yes,No,46,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),32.09,1484.51,No
C105560,Female,1,No,Yes,14,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),72.29,996.52,No
C105561,Female,1,Yes,Yes,29,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,71.64,2039.03,Yes
C105562,Male,0,No,Yes,5,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.39,218.29,No
C105563,Female,1,No,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),54.91,3402.56,Yes
C105564,Male,1,No,No,57,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.47,4305.6,Yes
C105565,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.09,3809.81,Yes
C105566,Female,0,No,Yes,22,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,50.64,1101.79,No
C105567,Male,1,No,No,4,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,35.79,96.27,No
C105568,Male,1,Yes,No,71,Yes,No,No,Yes,No,No internet service,No,No,No,One year,Yes,Electronic check,31.24,2254.79,Yes
C105569,Female,0,No,No,64,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.1,3893.14,Yes
C105570,Female,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.06,1599.69,Yes
C105571,Female,0,No,Yes,54,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),70.28,3812.01,No
C105572,Female,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,69.31,2464.21,No
C105573,Male,1,No,Yes,62,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,38.22,2322.93,No
C105574,Male,1,Yes,Yes,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,72.27,737.92,Yes
C105575,Female,0,Yes,No,22,Yes,No,No,No,No,Yes,No,No,Yes,One year,No,Electronic check,28.83,701.76,No
C105576,Male,1,Yes,Yes,2,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.26,124.67,Yes
C105577,Male,1,Yes,No,29,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,50.45,1510.95,No
C105578,Female,0,No,Yes,4,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),58.44,235.12,No
C105579,Male,1,No,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),76.4,4080.2,Yes
